model_id,role,split,contrast_id,stratum,task_id,difficulty,treated_cell,treated_turn,reference_cell,reference_turn,treated_m1,reference_m1,treated_missing_kind,reference_missing_kind,difference_available_case,difference_zero_imputation,difference_manski_lower,difference_manski_upper
google/gemma-2-9b-it,primary,discovery,H1,easy | neutral,DGS-003,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.999999805062544,15.625000357738827,,,-6.625000552676283,-6.625000552676283,-6.625000552676283,-6.625000552676283
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-038,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.124999762683728,14.12500035841731,,,-1.0000005957335816,-1.0000005957335816,-1.0000005957335816,-1.0000005957335816
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-003,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,7.374999823630787,9.874999913474312,,,-2.5000000898435246,-2.5000000898435246,-2.5000000898435246,-2.5000000898435246
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-004,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,10.125000146246748,11.750000247426215,,,-1.6250001011794666,-1.6250001011794666,-1.6250001011794666,-1.6250001011794666
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-010,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,13.00000023857865,14.375000238462235,,,-1.3749999998835847,-1.3749999998835847,-1.3749999998835847,-1.3749999998835847
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-012,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.249999966705218,10.999999765124812,,,-2.7499997984195943,-2.7499997984195943,-2.7499997984195943,-2.7499997984195943
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-018,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,9.874999778563506,12.500000239328074,,,-2.625000460764568,-2.625000460764568,-2.625000460764568,-2.625000460764568
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-020,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,9.87499953637598,11.62500023973189,,,-1.7500007033559086,-1.7500007033559086,-1.7500007033559086,-1.7500007033559086
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-026,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,11.999999881203621,12.375000238696884,,,-0.37500035749326344,-0.37500035749326344,-0.37500035749326344,-0.37500035749326344
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-028,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,12.874999784849933,13.999999643150659,,,-1.1249998583007255,-1.1249998583007255,-1.1249998583007255,-1.1249998583007255
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-034,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,12.124999647909135,13.874999523945007,,,-1.7499998760358721,-1.7499998760358721,-1.7499998760358721,-1.7499998760358721
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3a,"easy | accurate, neutral",DGS-035,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,7.249999842315447,9.375000246436684,,,-2.125000404121238,-2.125000404121238,-2.125000404121238,-2.125000404121238
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-003,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,8.125000475905836,9.375000427360646,,,-1.2499999514548108,-1.2499999514548108,-1.2499999514548108,-1.2499999514548108
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-004,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,9.62500015902333,11.000000149215339,,,-1.3749999901920091,-1.3749999901920091,-1.3749999901920091,-1.3749999901920091
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-010,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,10.624999529019988,12.375000240826921,,,-1.7500007118069334,-1.7500007118069334,-1.7500007118069334,-1.7500007118069334
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-012,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-4.1249998435378075,-6.374999855645001,,,2.2500000121071935,2.2500000121071935,2.2500000121071935,2.2500000121071935
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-018,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,4.750000089406967,9.499999714171281,,,-4.749999624764314,-4.749999624764314,-4.749999624764314,-4.749999624764314
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-020,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,11.124999769410351,12.62500012313103,,,-1.5000003537206794,-1.5000003537206794,-1.5000003537206794,-1.5000003537206794
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-026,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,7.500000112573616,10.999999763640517,,,-3.4999996510669007,-3.4999996510669007,-3.4999996510669007,-3.4999996510669007
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-028,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,11.062499956751708,13.500000253610779,,,-2.4375002968590707,-2.4375002968590707,-2.4375002968590707,-2.4375002968590707
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-034,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,11.875000001047738,12.125000122039637,,,-0.25000012099189917,-0.25000012099189917,-0.25000012099189917,-0.25000012099189917
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H3b,"easy | accurate, hostile",DGS-035,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,8.375000188301783,8.500000172964064,,,-0.12499998466228135,-0.12499998466228135,-0.12499998466228135,-0.12499998466228135
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-001,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,12.437499891588232,14.624999763822416,,,-2.1874998722341843,-2.1874998722341843,-2.1874998722341843,-2.1874998722341843
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-002,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,7.562499861465767,13.749999644889613,,,-6.187499783423846,-6.187499783423846,-6.187499783423846,-6.187499783423846
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-009,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,12.999999739549821,15.062499762731022,,,-2.062500023181201,-2.062500023181201,-2.062500023181201,-2.062500023181201
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-011,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,14.625000132029527,14.937500131127308,,,-0.31249999909778126,-0.31249999909778126,-0.31249999909778126,-0.31249999909778126
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-017,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,12.50000037071004,15.531249643667252,,,-3.0312492729572114,-3.0312492729572114,-3.0312492729572114,-3.0312492729572114
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-019,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,13.124999882173142,15.375000357753379,,,-2.2500004755802365,-2.2500004755802365,-2.2500004755802365,-2.2500004755802365
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-025,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,11.875000449130312,12.750000148749677,,,-0.8749996996193659,-0.8749996996193659,-0.8749996996193659,-0.8749996996193659
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-027,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,9.12499998183921,14.18750024572364,,,-5.062500263884431,-5.062500263884431,-5.062500263884431,-5.062500263884431
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-033,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,13.12499977684638,16.218749404702976,,,-3.093749627856596,-3.093749627856596,-3.093749627856596,-3.093749627856596
google/gemma-2-9b-it,primary,holdout,H1,easy | neutral,DGS-036,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,10.687500164203811,14.624999884006684,,,-3.9374997198028723,-3.9374997198028723,-3.9374997198028723,-3.9374997198028723
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-006,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,11.999999886924343,14.687499643187039,,,-2.687499756262696,-2.687499756262696,-2.687499756262696,-2.687499756262696
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-008,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,9.374999725143425,14.81250000269938,,,-5.437500277555955,-5.437500277555955,-5.437500277555955,-5.437500277555955
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-013,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,-11.562500449537765,-7.12499990966171,,,-4.437500539876055,-4.437500539876055,-4.437500539876055,-4.437500539876055
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-016,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,9.56250000797445,14.437499881321855,,,-4.874999873347406,-4.874999873347406,-4.874999873347406,-4.874999873347406
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-021,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,11.062500121894118,13.375000357926183,,,-2.312500236032065,-2.312500236032065,-2.312500236032065,-2.312500236032065
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-024,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,14.125000120046025,non_answer,,,-14.125000120046025,-21.250000029707735,2.093749284656951
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-029,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,12.43750000828004,14.125000120951881,,,-1.6875001126718416,-1.6875001126718416,-1.6875001126718416,-1.6875001126718416
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-031,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,13.12499988284253,14.624999523835868,,,-1.4999996409933374,-1.4999996409933374,-1.4999996409933374,-1.4999996409933374
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-039,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,11.312500024054316,15.06250000147702,,,-3.7499999774227035,-3.7499999774227035,-3.7499999774227035,-3.7499999774227035
google/gemma-2-9b-it,primary,holdout,H1_hard,hard | neutral,DGS-040,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,12.81250031144009,14.375000360509148,,,-1.5625000490690582,-1.5625000490690582,-1.5625000490690582,-1.5625000490690582
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,14.624999763822416,non_answer,,,-14.624999763822416,-21.749999673484126,1.59374964088056
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,13.749999644889613,non_answer,,,-13.749999644889613,-20.874999554551323,2.468749759813363
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.68749971894431,15.062499762731022,,,-1.375000043786713,-1.375000043786713,-1.375000043786713,-1.375000043786713
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-11.312500459083822,14.937500131127308,,,-26.25000059021113,-26.25000059021113,-26.25000059021113,-26.25000059021113
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,14.874999648010998,15.531249643667252,,,-0.6562499956562533,-0.6562499956562533,-0.6562499956562533,-0.6562499956562533
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.437499682302587,15.375000357753379,,,-27.812500040055966,-27.812500040055966,-27.812500040055966,-27.812500040055966
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.68750037276186,12.750000148749677,,,-25.437500521511538,-25.437500521511538,-25.437500521511538,-25.437500521511538
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.124999807914719,14.18750024572364,,,-3.0625004378089216,-3.0625004378089216,-3.0625004378089216,-3.0625004378089216
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.124999592429958,16.218749404702976,,,-28.343748997132934,-28.343748997132934,-28.343748997132934,-28.343748997132934
google/gemma-2-9b-it,primary,holdout,H2a,easy | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,14.624999884006684,non_answer,,,-14.624999884006684,-21.749999793668394,1.5937495206962922
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.250000369211193,14.687499643187039,,,-1.4374992739758454,-1.4374992739758454,-1.4374992739758454,-1.4374992739758454
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.87500019519939,14.81250000269938,,,-1.9374998074999894,-1.9374998074999894,-1.9374998074999894,-1.9374998074999894
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-12.937499782448867,-7.12499990966171,,,-5.812499872787157,-5.812499872787157,-5.812499872787157,-5.812499872787157
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.062499941064743,14.437499881321855,,,-3.374999940257112,-3.374999940257112,-3.374999940257112,-3.374999940257112
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.874999526968168,13.375000357926183,,,-0.5000008309580153,-0.5000008309580153,-0.5000008309580153,-0.5000008309580153
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-11.68750040177838,14.125000120046025,,,-25.812500521824404,-25.812500521824404,-25.812500521824404,-25.812500521824404
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.062499767518602,14.125000120951881,,,-1.062500353433279,-1.062500353433279,-1.062500353433279,-1.062500353433279
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-14.312500218278728,14.624999523835868,,,-28.937499742114596,-28.937499742114596,-28.937499742114596,-28.937499742114596
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,15.06250000147702,non_answer,,,-15.06250000147702,-22.18749991113873,1.1562494032259565
google/gemma-2-9b-it,primary,holdout,H2b,hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.437499949970515,14.375000360509148,,,-1.9375004105386324,-1.9375004105386324,-1.9375004105386324,-1.9375004105386324
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,14.624999763822416,non_answer,,,-14.624999763822416,-21.749999673484126,1.59374964088056
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,13.749999644889613,non_answer,,,-13.749999644889613,-20.874999554551323,2.468749759813363
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.68749971894431,15.062499762731022,,,-1.375000043786713,-1.375000043786713,-1.375000043786713,-1.375000043786713
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-11.312500459083822,14.937500131127308,,,-26.25000059021113,-26.25000059021113,-26.25000059021113,-26.25000059021113
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,14.874999648010998,15.531249643667252,,,-0.6562499956562533,-0.6562499956562533,-0.6562499956562533,-0.6562499956562533
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.437499682302587,15.375000357753379,,,-27.812500040055966,-27.812500040055966,-27.812500040055966,-27.812500040055966
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.68750037276186,12.750000148749677,,,-25.437500521511538,-25.437500521511538,-25.437500521511538,-25.437500521511538
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.124999807914719,14.18750024572364,,,-3.0625004378089216,-3.0625004378089216,-3.0625004378089216,-3.0625004378089216
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-12.124999592429958,16.218749404702976,,,-28.343748997132934,-28.343748997132934,-28.343748997132934,-28.343748997132934
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,,14.624999884006684,non_answer,,,-14.624999884006684,-21.749999793668394,1.5937495206962922
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.250000369211193,14.687499643187039,,,-1.4374992739758454,-1.4374992739758454,-1.4374992739758454,-1.4374992739758454
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.87500019519939,14.81250000269938,,,-1.9374998074999894,-1.9374998074999894,-1.9374998074999894,-1.9374998074999894
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-12.937499782448867,-7.12499990966171,,,-5.812499872787157,-5.812499872787157,-5.812499872787157,-5.812499872787157
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.062499941064743,14.437499881321855,,,-3.374999940257112,-3.374999940257112,-3.374999940257112,-3.374999940257112
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.874999526968168,13.375000357926183,,,-0.5000008309580153,-0.5000008309580153,-0.5000008309580153,-0.5000008309580153
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-11.68750040177838,14.125000120046025,,,-25.812500521824404,-25.812500521824404,-25.812500521824404,-25.812500521824404
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.062499767518602,14.125000120951881,,,-1.062500353433279,-1.062500353433279,-1.062500353433279,-1.062500353433279
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-14.312500218278728,14.624999523835868,,,-28.937499742114596,-28.937499742114596,-28.937499742114596,-28.937499742114596
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,15.06250000147702,non_answer,,,-15.06250000147702,-22.18749991113873,1.1562494032259565
google/gemma-2-9b-it,primary,holdout,tone_pooled,easy+hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.437499949970515,14.375000360509148,,,-1.9375004105386324,-1.9375004105386324,-1.9375004105386324,-1.9375004105386324
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-001,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,13.000000257859938,14.624999763822416,,,-1.624999505962478,-1.624999505962478,-1.624999505962478,-1.624999505962478
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-002,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.43749977229163,13.749999644889613,,,-5.312499872597982,-5.312499872597982,-5.312499872597982,-5.312499872597982
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-009,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,12.31249982357258,15.062499762731022,,,-2.7499999391584424,-2.7499999391584424,-2.7499999391584424,-2.7499999391584424
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-011,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,12.499999829917215,14.937500131127308,,,-2.4375003012100933,-2.4375003012100933,-2.4375003012100933,-2.4375003012100933
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-017,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,10.875000248313881,15.531249643667252,,,-4.65624939535337,-4.65624939535337,-4.65624939535337,-4.65624939535337
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-019,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,10.937499902618583,15.375000357753379,,,-4.437500455134796,-4.437500455134796,-4.437500455134796,-4.437500455134796
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-025,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,10.187499603169272,12.750000148749677,,,-2.5625005455804057,-2.5625005455804057,-2.5625005455804057,-2.5625005455804057
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-027,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.74999987706542,14.18750024572364,,,-5.43750036865822,-5.43750036865822,-5.43750036865822,-5.43750036865822
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-033,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,14.187499648323865,16.218749404702976,,,-2.031249756379111,-2.031249756379111,-2.031249756379111,-2.031249756379111
google/gemma-2-9b-it,primary,holdout,H3a,"easy | accurate, neutral",DGS-036,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,13.687499527135515,14.624999884006684,,,-0.9375003568711691,-0.9375003568711691,-0.9375003568711691,-0.9375003568711691
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-001,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,,non_answer,non_answer,,0.0,-23.343749314364686,23.343749314364686
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-002,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,,non_answer,non_answer,,0.0,-23.343749314364686,23.343749314364686
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-009,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,13.68749971894431,non_answer,,,-13.68749971894431,-20.81249962860602,2.5312496857586666
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-011,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-9.562500137835741,-11.312500459083822,,,1.7500003212480806,1.7500003212480806,1.7500003212480806,1.7500003212480806
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-017,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,11.249999951396603,14.874999648010998,,,-3.6249996966143954,-3.6249996966143954,-3.6249996966143954,-3.6249996966143954
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-019,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,-12.437499682302587,non_answer,,,12.437499682302587,5.3124997726408765,28.656249087005563
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-025,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-12.562500269152224,-12.68750037276186,,,0.12500010360963643,0.12500010360963643,0.12500010360963643,0.12500010360963643
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-027,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,11.124999807914719,non_answer,,,-11.124999807914719,-18.24999971757643,5.093749596788257
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-033,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-11.687499995110556,-12.124999592429958,,,0.4374995973194018,0.4374995973194018,0.4374995973194018,0.4374995973194018
google/gemma-2-9b-it,primary,holdout,H3b,"easy | accurate, hostile",DGS-036,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,15.78125039927545,,,non_answer,,15.78125039927545,-0.43749900542752584,22.90625030893716
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-001,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,21.75,24.625,,,-2.875,-2.875,-2.875,-2.875
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-002,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,21.75,20.125,,,1.625,1.625,1.625,1.625
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-009,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,-11.749999761612344,22.375,,,-34.124999761612344,-34.124999761612344,-34.124999761612344,-34.124999761612344
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-011,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,25.75,28.5,,,-2.75,-2.75,-2.75,-2.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-017,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,23.875,23.75,,,0.125,0.125,0.125,0.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-019,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,17.125,19.0,,,-1.875,-1.875,-1.875,-1.875
