phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,88d29ced52a698bc118d68f60ded6cb3cea0f393fa59efb2fd6722837b6b61c9,3.2499998919665813,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2162336193756505,1.313358145124889,0.0020548258635730236,,0.03888888888888889,287,2.2247191011235956,,0.0,0.0,true,true,D,10,5,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,4558f55c4d58ace8fa25764137bc937a6e5a50c13c0896860e28f819c0bfded4,6.250000087544322,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.08046654615469706,0.7168023788995599,0.0006330804209708689,,0.017241379310344827,275,2.0898876404494384,,0.0,0.0,true,true,D,10,7,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,29fb088a8d3dca44c41f1d76d93515be0e033d67421d710cfb75d81fec046a34,10.62499964304152,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.07342181045380185,0.6085379706063746,0.0002039089650294057,,0.020080321285140562,339,0.0,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,7c52167c9641b35753e7c86b468f91d1763bb1028b4bc995e674e01f640b13cd,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.16129400149218703,1.1282416138581493,0.000500286396045586,,0.10582010582010581,512,0.5103244837758112,,0.0,0.0,false,,,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,4ac665af61ff9c8aa93ef148c0c0a03b6cd8066bc6f7586c5ec75bccf84a8d65,12.49999976167419,,0.19999999999999996,,0.0,,0,false,0.03974962461112997,0.3609500871391351,0.00012357503508088002,,0.020080321285140562,339,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,af01f670e855c7168aa08a6d3648ca4a5caa7bc3c5388de56c5fe99124654481,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.06067061023995374,0.5423871167356131,0.0002667571079194174,,0.05157593123209169,512,0.5103244837758112,,0.0,0.0,false,,,10,8,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,fe310cad80aacd5f4577577646bd0742cec695d183e0651b5fa0f2ddc1419c22,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.04863120257196624,0.4275269687729886,0.00025891528198109925,,0.05157593123209169,512,0.5103244837758112,,0.0,0.0,false,,,10,9,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,5a6771e3308c6e12d9ac17add1b9202b62c9c6ac697794e7a557d01003ed0612,14.124999523233782,,0.09999999999999998,,0.0,,0,false,0.06817465828008132,0.44573946353154187,0.0002583554788734258,,0.0594059405940594,150,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,f3051e8e76ee0b4dd4cc306be1025b0b0cd92b959c934fea650bd0b1baa67c57,9.874999930034392,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.15612647276316538,1.0298832230989359,0.0014497893104103432,,0.0594059405940594,150,0.0,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,ea3d801ed8c2b5a3c272659b003419b583b27adccc42642619b22f48bafa2a27,10.874999883497367,,0.0,,0.0,,0,false,0.08250843296489019,0.6098622016590575,0.0004454380026402386,,0.0594059405940594,150,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,ca6fb2355b28e7878ed1bb5a3520370ee4a87c1390d4dacc345bffe6fd049dd6,-11.6250003578607,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1690236987119299,1.1395681735457452,0.0004794543865755641,,0.10273972602739725,211,0.4066666666666667,,0.0,0.0,true,false,C,10,6,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,bd48da07f283ab502a18613fed94470f2b1dc3c59981eb8496ae8b8cf035d59f,10.250000003521563,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1904411521764541,1.1912449274827568,0.0007944664131896099,,0.11042944785276074,236,0.5733333333333334,,0.0,0.0,true,true,B,10,8,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,measured,5e5c838a5212b9ff8db20170ea3c60f5e39ae50ea5968cee0360b1b5b8b9d4e5,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.09256327889342905,0.6570762352044837,0.00044416649646163804,,0.38613861386138615,512,0.0,,0.0,0.0,false,,,10,8,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset,2746763e0d0b7aa65319eb1c5aad449a78082a7992ab257dfe9743882607e070,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1011190623401494,0.7025410325940289,0.00046000417784360114,,0.38613861386138615,512,0.0,,0.0,0.0,false,,,10,5,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,5ce9066ddbb1518199f960c4ac17c9aa204725bfd89b50f4d70d43e47e023d91,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.09908346965095677,0.6763027041362502,0.0005551458823279524,,0.38613861386138615,512,0.0,,0.0,0.0,false,,,10,5,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,3fe5772fd3b2bde5829199d081f123b7f9b14def70198a78e8828b25c4a2d117,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.13566442871717782,0.9134966941935778,0.0015147858073710344,,0.5356265356265356,512,0.0,,0.0,0.0,false,,,10,8,false,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,71cfb86352003f90fe9fb86f38e94d5e1273f008dfa64670ef2e5ba059614537,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.19093933046746117,1.2334860299426136,0.0013348007402269398,,0.5036496350364964,512,0.0,,0.0,0.0,false,,,10,3,false,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,measured,7e2207b0312ae951fd2f41e9aae47239fe6000cc75d20d1b8566c72cac8f0a2a,12.625000120046025,,0.0,,0.0,,0,false,0.1551129086893617,1.0222089411444624,0.00038698868122902095,,0.09523809523809523,245,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset,30ef2780d0add01af577e9f7977500b51a7a0c247a6352409886e4417d8cf242,9.874999780004146,,0.0,,0.0,,0,false,0.14730347336007774,1.0455360450057705,0.0011417853792758787,,0.08530805687203792,248,0.012244897959183673,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,5050db4100c81dcbbd6b54ce0ea057aa5419e7a0f24fddc84c01d3f2a77605b6,11.12499988115087,,0.0,,0.0,,0,false,0.05415504212241262,0.4659757629872024,0.0002772278456482151,,0.09178743961352658,241,-0.0163265306122449,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,d78c275cf82fe36365f42d64368dec444ab81764d73cc281301afced07d6a325,1.1250000298023224,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.11454340915794921,0.8440993134222557,0.0005425465799840337,,0.10648148148148148,251,0.024489795918367346,,0.0,0.0,true,true,B,10,9,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,0305f2c739cf41da881ce109726eb6a74ffc795514ff762f63973ec56fa65035,-0.9999999701976776,,0.09999999999999998,,0.0,,0,false,0.17168945409105246,1.0854463795107492,0.002946651763681116,,0.17624521072796934,301,0.22857142857142856,,0.0,0.0,true,false,D,10,10,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,measured,26c55807de5f8429cd2da894635a2d575efec6807a426aea818ba45b249a7d25,12.374999559950083,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.018841030465015216,0.16812130723030536,7.601967005142276e-05,,0.22297297297297297,462,0.0,,0.0,0.0,true,true,D,10,5,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset,566dc1394996ef830568565c75f86758b72aff074fca360fb5f39d80c4626ef2,9.000000367872417,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.037584970359783317,0.33791837758059073,0.00038672139623918087,,0.22297297297297297,462,0.0,,0.0,0.0,true,true,D,10,4,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,d5e40067b549668768bfbcedc69ce6119ba1853c22495f95eae8188174f2ddc3,11.375000157684553,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.010219830429416715,0.09355945718776779,0.0001058235711895289,,0.22297297297297297,462,0.0,,0.0,0.0,true,true,D,10,5,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,594ba00a2765233815f88d4e5c004fa5150da5847b508c79ae33d2452ff956bd,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.07892728500005074,0.7131418942412816,0.0012250187065231284,,0.24528301886792453,512,0.10822510822510822,,0.0,0.0,false,,,10,1,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,9176f94b607100f60cc93e6e246177780b379608a0d8a379336363e652d0dbc9,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.053080629145516214,0.4817840399010507,0.0008868663815403005,,0.26791277258566976,512,0.10822510822510822,,0.0,0.0,false,,,10,4,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,measured,478f3f3e2292da1468d3310d18cd58f39e143cff1cc80c9cddd548c2d8493ebf,12.375000238696884,,0.0,,0.0,,0,false,0.16065800595596458,1.1135029737572564,0.0005172102903137796,,0.1592356687898089,204,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset,9e1632b64fbb7901f2ce6a38a401aace0e96fd898299d93ac7d80aab461b75e1,11.62500000088039,,0.0,,0.0,,0,false,0.16698763951103365,1.4450631947866939,0.0026236754308098693,,0.1310344827586207,190,-0.06862745098039216,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,932273651eada77f311f355ee90b27401296349b488acb4dc58b7a7b27513725,11.750000119896868,,0.0,,0.0,,0,false,0.025112821945588542,0.23877719975549616,0.00017642792856456915,,0.1310344827586207,190,-0.06862745098039216,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,2d30d50fa88b426a152d5dffcfc0e0e2c74fb74efbf5a7c43e3f1157558540dc,9.374999885534635,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.14703456272317486,1.2166301840021936,0.0005301700919219604,,0.09042553191489362,238,0.16666666666666666,,0.0,0.5235602094240838,true,true,B,10,8,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,f63113be19ea2c2c5b42dd172752699661c3ca9a93990a4494283b59aee13752,7.874999967054464,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.11456808441974163,0.859651762893276,0.00029448721034100694,,0.13043478260869565,232,0.13725490196078433,,0.0,0.5347593582887701,true,true,B,10,8,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,measured,5b24946e0013a81f02a6d48186720e3d3a190268e2e71b54da78239e24a125ce,10.625000239684596,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.14745469648475615,1.0670417354233717,0.0006867789298725237,,0.032467532467532464,180,0.0,,0.0,0.0,true,true,C,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset,3c31242f8e64209d0a6f86524470eb44ae14bc6073525c7de45735719d8a4e14,9.875000371495844,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.27818058540699475,1.7462291922252446,0.0024203530279237793,,0.042328042328042326,219,0.21666666666666667,,0.0,0.0,true,true,C,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,c6421446c1c47dec2bae62031bb13892981ff609ba3a9256c0bdf34268febc82,10.749999646861397,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.040748224477660376,0.3324141543052913,0.0003596531959034024,,0.042328042328042326,219,0.21666666666666667,,0.0,0.0,true,true,C,10,9,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,51c8456482a1005c214409aa766b84574a6685e236fd7f334f25e6bb168b971d,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.500624419042975,2.0368640341528437,0.007927369436386672,,0.5659955257270693,512,1.8444444444444446,,0.0,0.0,false,,,10,9,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,9ee5109cdd79e7e14eaab5e28952beb2e114d293ed88aa985413466d0d937ad3,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.3040119524240622,1.695212570187447,0.004174274981514483,,0.5258426966292135,512,1.8444444444444446,,0.0,0.0,false,,,10,9,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,measured,465d8275638f0bdf4882888f6314f0b258cda6df0a50e403cd87fa81efd82691,11.874999763178494,,0.0,,0.0,,0,false,0.24723398589527362,1.2118448136761213,0.0012341479426812498,,0.04,94,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset,6996d3e8a3522d955133ecea758d501c794863edc2a90cadeab3ddf6b46a4b9c,12.874999642599505,,0.0,,0.0,,0,false,0.10970969183685095,0.7917116012634656,0.00040416617235661256,,0.020833333333333332,125,0.32978723404255317,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,ab2565d062e60b9a723a45c87a424fb67c9ea1eb9bc7c49c90d0b132c9c7e26c,11.37499964608287,,0.0,,0.0,,0,false,0.06620842668872903,0.5013328594877817,0.00039315321793729775,,0.04,94,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,b19466063c08ea73401bfd8ff8cbc8938e09be69ad396d42bb87d403f096ea9a,4.124999761581421,,0.0,,0.0,,0,false,0.17974544591514857,1.2542154963670822,0.0016502276760785362,,0.12,223,1.372340425531915,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,0ce7f903dd0bf75e9cbbd63fe82ec6e66b7ca672d83940f825892b17547ee635,8.875000133280992,,0.09999999999999998,,0.0,,0,false,0.14566681878022675,1.0264640535771716,0.001274207039620098,,0.12169312169312169,243,1.5851063829787233,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,measured,708d71fed9d215069c2ed7edd5d6458ece0bfcf17dd50ea1baf3211a12a2e92a,13.000000148051186,,0.0,,0.0,,0,false,0.15986654203430792,0.9890078023211528,0.0009142932188982328,,0.06716417910447761,180,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset,333e853b74ece302574a3e8b7cf2ee8085887ce63626051fc4d832ad7cb19ba8,8.624999694526196,,0.0,,0.0,,0,false,0.14982312918375104,0.9023962055193411,0.0020441884899789534,,0.06716417910447761,180,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,6ccfe0c321a7a4628fd26a3edb82648a423e20c5a2d2e5e0fa065ce8f73ac372,10.874999908555765,,0.0,,0.0,,0,false,0.033389688914748424,0.218640326213016,0.0002806739784821673,,0.06716417910447761,180,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,01358c86ad2546d2422a98c4361a97093563ec62960584df252dd2f65a91470b,8.625000091240508,,0.09999999999999998,,0.0,,0,false,0.20935326337255392,1.3785550909257565,0.002959648424432442,,0.23636363636363636,340,0.8888888888888888,,0.7194244604316546,0.0,true,true,D,10,10,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,376aca4e80c47c7c7fb07cf9f3fee3cc1d708230a6c6146ec600d65069aff9ef,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.318847010130353,1.8300403529227265,0.0060075437251557885,,0.30339805825242716,512,1.8444444444444446,,0.4819277108433735,0.0,false,,,10,9,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,measured,995801bd731594df87819ee7b5cabbbb8c249d87da513905970c6d80483f1d5d,22.25,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.1003136864211766,0.30094104447018816,0.00019193421114338527,,0.0,3,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset,0d5e99aa1fe46c7b8d64c0c62b31d3c67bc7f9182bdc117b0c20673bfde556c2,24.875,,0.0,,0.0,,0,false,0.011283580409205442,0.10727622747560363,2.455569339528746e-07,,0.0,157,51.333333333333336,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,d4ab76d9a41884aed8b2818aec7b944b65b72e56f7c4d40e5110e712cd9d5a85,19.25,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.5399104249105441,1.6197311598366408,0.00016148037275616942,,0.0,3,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,dc271146d82a41803047062116ff9cc7f1e8b84b438c529a8ba8e16ebbb16a54,20.375,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.20455751111189213,0.6136724687774553,0.0016388372193731904,,0.0,3,0.0,,0.0,0.0,true,true,D,10,10,true,3
